Voltage U1	Current IA	Temperature Tact	Voltage U2	Voltage UH
37.80	5.70	186	2.0	6.3
37.82	5.53	186	2.0	6.3
37.85	5.39	186	2.0	6.3
37.87	5.27	186	2.0	6.3
37.89	5.18	186	2.0	6.3
37.92	5.08	186	2.0	6.3
37.94	5.00	186	2.0	6.3
37.97	4.92	186	2.0	6.3
37.99	4.85	186	2.0	6.3
38.02	4.81	186	2.0	6.3
38.04	4.75	186	2.0	6.3
38.07	4.72	186	2.0	6.3
38.09	4.66	186	2.0	6.3
38.11	4.64	186	2.0	6.3
38.14	4.60	186	2.0	6.3
38.16	4.59	186	2.0	6.3
38.19	4.60	186	2.0	6.3
38.21	4.65	186	2.0	6.3
38.24	4.68	186	2.0	6.3
38.26	4.72	186	2.0	6.3
38.29	4.78	186	2.0	6.3
38.31	4.83	186	2.0	6.3
38.33	4.90	186	2.0	6.3
38.36	4.97	186	2.0	6.3
38.38	5.05	186	2.0	6.3
38.41	5.14	186	2.0	6.3
38.43	5.23	186	2.0	6.3
38.46	5.34	186	2.0	6.3
38.48	5.41	186	2.0	6.3
38.51	5.51	185	2.0	6.3
38.53	5.59	186	2.0	6.3
38.55	5.68	186	2.0	6.3
38.58	5.76	186	2.0	6.3
38.60	5.91	185	2.0	6.3
38.63	6.02	186	2.0	6.3
38.65	6.14	185	2.0	6.3
38.68	6.28	186	2.0	6.3
38.70	6.44	185	2.0	6.3
38.73	6.59	186	2.0	6.3
38.75	6.74	186	2.0	6.3
38.77	6.88	185	2.0	6.3
38.80	7.01	185	2.0	6.3
38.82	7.14	186	2.0	6.3
38.85	7.25	185	2.0	6.3
38.87	7.40	186	2.0	6.3
38.90	7.57	186	2.0	6.3
38.92	7.73	185	2.0	6.3
38.94	7.92	186	2.0	6.3
38.97	8.09	185	2.0	6.3
38.99	8.28	185	2.0	6.3
39.02	8.46	186	2.0	6.3
39.04	8.62	186	2.0	6.3
39.07	8.74	185	2.0	6.3
39.09	8.88	186	2.0	6.3
39.12	9.00	185	2.0	6.3
39.14	9.13	186	2.0	6.3
39.16	9.29	186	2.0	6.3
39.19	9.49	186	2.0	6.3
39.21	9.69	186	2.0	6.3
39.24	9.86	185	2.0	6.3
39.26	10.07	186	2.0	6.3
39.29	10.27	186	2.0	6.3
39.31	10.46	186	2.0	6.3
39.34	10.62	185	2.0	6.3
39.36	10.78	186	2.0	6.3
39.38	10.93	185	2.0	6.3
39.41	11.08	185	2.0	6.3
39.43	11.22	185	2.0	6.3
39.46	11.41	186	2.0	6.3
39.48	11.63	186	2.0	6.3
39.51	11.80	185	2.0	6.3
39.53	12.01	186	2.0	6.3
39.56	12.19	185	2.0	6.3
39.58	12.38	186	2.0	6.3
39.60	12.55	185	2.0	6.3
39.63	12.70	185	2.0	6.3
39.65	12.85	186	2.0	6.3
39.68	13.03	186	2.0	6.3
39.70	13.20	186	2.0	6.3
39.73	13.37	185	2.0	6.3
39.75	13.59	186	2.0	6.3
39.78	13.77	185	2.0	6.3
39.80	13.97	185	2.0	6.3
39.82	14.15	185	2.0	6.3
39.85	14.35	186	2.0	6.3
39.87	14.57	185	2.0	6.3
39.90	14.77	186	2.0	6.3
39.92	14.96	186	2.0	6.3
39.95	15.14	186	2.0	6.3
39.97	15.22	186	2.0	6.3
39.99	15.29	186	2.0	6.3
